name	prize
A2ABF8_HUMAN	1.7136028937708117
MTMR5_HUMAN	2.338193060122805
B3KTM8_HUMAN	1.6292777130936889
RFIP1_HUMAN	2.094074693022752
QCR6_HUMAN	1.2487713092174104
YPEL5_HUMAN	1.797090104104933
ARC1A_HUMAN	2.628136008038071
ZDHC5_HUMAN	2.1996119453418634
CNR2_HUMAN	2.100598551485609
MYO5A_HUMAN	1.8709234416488485
KC1D_HUMAN	2.618603072279847
LMNB2_HUMAN	3.538647675223596
ITPR3_HUMAN	1.4874803925384024
BAZ1B_HUMAN	3.1998724251452733
KDIS_HUMAN	1.6189018733681717
HAUS6_HUMAN	2.018453559736117
BRPF1_HUMAN	1.4385316455772108
LEUK_HUMAN	3.703850278778916
TBA4A_HUMAN	1.1434184215259944
MTA2_HUMAN	1.2361786294953083
ADDG_HUMAN	1.8914079828034591
NU205_HUMAN	1.909901338212433
LCK_HUMAN	3.172875137451181
EF1B_HUMAN	3.311261386839016
SMCO4_HUMAN	1.7901716198421307
UB2E1_HUMAN	1.752361310862412
CXCR4_HUMAN	1.992584546504784
MCFD2_HUMAN	1.09866842396838
MERL_HUMAN	1.6265714269249545
HMHA1_HUMAN	1.805216852556065
WDR59_HUMAN	2.764017995653386
MTPN_HUMAN	1.782049370064308
PCNT_HUMAN	1.9721316639544584
MSD4_HUMAN	1.6086830081843049
ZC3H4_HUMAN	1.8796474890052843
SCAFB_HUMAN	2.9220695108673373
COF1_HUMAN	1.8873502053234208
EXOC7_HUMAN	2.094074693022752
CALX_HUMAN	1.1566280992775522
ZC11A_HUMAN	3.507357219494613
CDC20_HUMAN	3.361243720000896
TBC23_HUMAN	2.108856472906373
EIF3A_HUMAN	6.278851012013488
A2AP_HUMAN	3.6385360638094326
CDK16_HUMAN	1.884541522904892
ALBU_HUMAN	4.232255423400988
PRC2A_HUMAN	4.401410413245209
SOX4_HUMAN	2.7981630786118195
UBP36_HUMAN	2.041963362578797
DIP2B_HUMAN	2.3346504091989
TRMB_HUMAN	1.1287236934044158
ITIH1_HUMAN	2.800965276594737
INT3_HUMAN	1.659080138879962
TADBP_HUMAN	2.705766898088222
TNIK_HUMAN	2.059677311353709
UBP15_HUMAN	2.0058521910104714
RRP1B_HUMAN	3.753050839667112
CAP1_HUMAN	1.7026341709398347
HPRT_HUMAN	2.8253881941849808
PPRC1_HUMAN	2.3453800692503988
ZBT21_HUMAN	2.3841756517597137
SUMO2_HUMAN	2.231850616890981
RT16_HUMAN	1.676657494563034
KTN1_HUMAN	1.5624422525425712
CP250_HUMAN	1.356943830485934
UCK2_HUMAN	2.296377216576487
NUCKS_HUMAN	4.753524914278521
GRSF1_HUMAN	3.3816661060042734
NUCL_HUMAN	2.5544669526939963
ABLM1_HUMAN	1.825741215713324
ANKZ1_HUMAN	1.8949877859882
VINEX_HUMAN	1.9338244808981944
ARI4A_HUMAN	2.0400661110774783
YBOX3_HUMAN	2.8225364630128387
PLMN_HUMAN	2.9394753087147225
LMBL3_HUMAN	1.6195933949371673
IRX1_HUMAN	2.570807213558587
PLXC1_HUMAN	1.992584546504784
CD3G_HUMAN	3.128908505191591
CDC5L_HUMAN	1.700304226801232
UBP42_HUMAN	1.6457504281862554
BCL6_HUMAN	2.041963362578797
PR40A_HUMAN	1.7861044389578091
DP13A_HUMAN	1.6611098397053683
UBP32_HUMAN	2.5544669526939963
BLK_HUMAN	2.1153446040349304
NFIX_HUMAN	1.0293924163164294
LYAR_HUMAN	4.250159505368727
LARP1_HUMAN	4.649058136710953
MFF_HUMAN	1.5784028296532209
ZNHI1_HUMAN	1.6790591086717306
DDA1_HUMAN	1.306724169347866
GPT2L_HUMAN	2.446991942218826
CORO7_HUMAN	1.6040234376510798
PSN1_HUMAN	1.8203538251836016
MED1_HUMAN	2.404168701619811
JARD2_HUMAN	1.886847231548412
DC1L1_HUMAN	3.632446898597512
KHDR1_HUMAN	3.661493292298249
SVIL_HUMAN	1.236838284888995
SC22B_HUMAN	4.152515054060739
TF3C2_HUMAN	2.273207627865623
TCPB_HUMAN	2.3346504091989
FKBP4_HUMAN	1.3544069214372674
SHAN2_HUMAN	1.563473464203731
CHD4_HUMAN	1.0429281891321034
MAML1_HUMAN	1.5569767269569084
ATF2_HUMAN	1.8080195867474464
VRK3_HUMAN	1.6296733595210375
LGUL_HUMAN	3.726570937832407
IQGA2_HUMAN	2.2779184769070056
GANP_HUMAN	1.383021618733968
NUP98_HUMAN	2.4674617147829934
BRD3_HUMAN	1.248401418397103
CWC22_HUMAN	2.0906774593530906
NDRG2_HUMAN	2.058857732574496
BRD9_HUMAN	1.6471410347508786
WDR62_HUMAN	1.5159558609772277
EHMT1_HUMAN	2.169570523462526
HTF4_HUMAN	6.341176225843264
CCNK_HUMAN	2.2870496331806054
LMO7_HUMAN	1.6777145859486238
KIFC1_HUMAN	1.897771045597418
ACINU_HUMAN	5.158390930270963
CBX4_HUMAN	2.2131654802235623
WIPF2_HUMAN	2.6132693051799283
PDS5A_HUMAN	2.1153446040349304
IPRI_HUMAN	1.0690633923691255
CND2_HUMAN	2.764017995653386
SCAP_HUMAN	1.0744270981393589
SNX22_HUMAN	1.647983903924502
UTP18_HUMAN	3.172875137451181
ATP9B_HUMAN	1.7058908923864156
TR150_HUMAN	4.732635903457529
TRA2A_HUMAN	2.850096276296079
ZN521_HUMAN	1.8999631738643223
TM131_HUMAN	1.7479549372255476
SENP3_HUMAN	3.670024161869914
DOCK2_HUMAN	2.844747069977484
SSRA_HUMAN	1.8534512145544328
ELL2_HUMAN	2.197191540811112
ZYX_HUMAN	1.3678001355168583
RS29_HUMAN	2.444530733963844
LDB1_HUMAN	1.9555751931622785
RICTR_HUMAN	3.0931531761760143
TLK2_HUMAN	1.9527326113537569
SR140_HUMAN	4.153933358800745
CHD3_HUMAN	1.664721899083161
NEMF_HUMAN	1.0085293397608732
KCRM_HUMAN	2.421118892619319
SPD2B_HUMAN	1.5460366657486526
IMA1_HUMAN	2.114117545539924
DDX55_HUMAN	1.2111266788778736
CHK1_HUMAN	2.16964076975173
RL35A_HUMAN	2.3040839094701653
TRIO_HUMAN	1.9186528868578685
LRRF1_HUMAN	3.102032133600808
BUD13_HUMAN	2.575225488876934
TNR6_HUMAN	1.692660352832085
BMS1_HUMAN	3.0228260202225354
H12_HUMAN	2.2788533740202284
ZEP2_HUMAN	1.4791063446641404
SKA3_HUMAN	1.997789069484284
CSN1_HUMAN	3.323302577866717
F5H0R1_HUMAN	2.0004896940206867
HDAC1_HUMAN	3.353284197844687
ACTS_HUMAN	1.9714906543123707
MEX3D_HUMAN	1.3995639333086007
NUFP2_HUMAN	3.074828125470865
TRIPC_HUMAN	2.285729237090503
IBP2_HUMAN	2.2918670259954865
RASL3_HUMAN	2.9536709659580604
HERC2_HUMAN	1.85513932165014
SON_HUMAN	1.874095688276552
DTX3L_HUMAN	2.102179609376134
CHAP1_HUMAN	2.3607129875173016
PURB_HUMAN	1.5051452418007956
RNF25_HUMAN	4.401484592892618
RANG_HUMAN	3.5748349831619954
ASPM_HUMAN	2.044027819799674
MTOR_HUMAN	2.3940349516397097
MPLKI_HUMAN	2.468815989645967
CCD97_HUMAN	1.6378556503503088
SMBT1_HUMAN	1.7026341709398347
EPN1_HUMAN	1.8615460085836235
PLK1_HUMAN	1.3987182982633413
RBM4_HUMAN	1.6676700963650766
CDC6_HUMAN	1.9048638363103287
TRA2B_HUMAN	3.174225934200866
LCOR_HUMAN	1.0621280866256055
DDX52_HUMAN	5.174845117869905
LASP1_HUMAN	3.606393885395028
ATX1L_HUMAN	1.2706591844841155
ZBT11_HUMAN	3.4320497781881105
H33_HUMAN	1.4448977505570288
PKHM2_HUMAN	1.6653688059093044
TANC1_HUMAN	2.1228849043594265
DUS3_HUMAN	2.66235003372713
PR38B_HUMAN	2.442378832766316
EF2K_HUMAN	2.6132693051799283
DPOA2_HUMAN	3.175144211906624
DDX42_HUMAN	1.73893433388079
TAB3_HUMAN	1.7806331781935534
APOE_HUMAN	1.6790591086717306
EDC3_HUMAN	2.2924345925914555
ANKL2_HUMAN	1.8401359943190263
PHAX_HUMAN	4.064125401548571
PININ_HUMAN	2.6121402058732497
RAD21_HUMAN	1.3588165413056754
VCIP1_HUMAN	2.0058521910104714
AT7L2_HUMAN	1.7686992617212869
FOXK1_HUMAN	2.068923751831252
PRPK_HUMAN	2.115101885595147
SZRD1_HUMAN	1.674918267147864
TB10B_HUMAN	1.1723160562396675
RCN3_HUMAN	1.7032342924386423
PHF8_HUMAN	4.051435663285689
GON4L_HUMAN	1.2152987791831276
STXB5_HUMAN	3.271880947435516
CHM4A_HUMAN	2.3346504091989
HMGA1_HUMAN	3.4320497781881105
DLG5_HUMAN	1.8481353173656336
CI040_HUMAN	1.440933892151441
FBX42_HUMAN	3.7103758360372376
OGT1_HUMAN	3.363583182966833
DAPK3_HUMAN	1.363017464370094
ALKB5_HUMAN	1.8053678009232488
TM160_HUMAN	3.575353156831956
AN32B_HUMAN	1.7750894518227849
DHB8_HUMAN	2.37162272333702
WNK1_HUMAN	2.1120166167617134
TFDP2_HUMAN	2.2468356012020068
IF16_HUMAN	2.2806692853163013
KTNB1_HUMAN	2.4284676107671443
TICRR_HUMAN	2.163937425840788
CDK9_HUMAN	3.516057833486569
MB12A_HUMAN	2.371143496958736
MDM4_HUMAN	1.7985871531656756
RAB5A_HUMAN	1.5741488951097151
SH3L1_HUMAN	2.2383274205822623
TIM50_HUMAN	2.645423080459946
RPB1_HUMAN	2.109369906086197
CCNT1_HUMAN	2.3453800692503988
DCP1A_HUMAN	2.090513105009064
BTF3_HUMAN	2.290532015929821
HDGF_HUMAN	1.1945326026194714
SDF2L_HUMAN	3.33063379713005
ZN451_HUMAN	1.564564406742409
RFC1_HUMAN	1.9555751931622785
P66A_HUMAN	2.082037822230754
UBP22_HUMAN	1.5614287238940694
ICLN_HUMAN	1.9405740725846248
CBX3_HUMAN	3.7202457191566873
DDRGK_HUMAN	4.07099390650613
ASF1A_HUMAN	1.7115031429363323
APOB_HUMAN	2.2337704031300354
PHIP_HUMAN	2.536658746091552
RTN4_HUMAN	4.352386472972332
CDK12_HUMAN	2.1803063070089026
DNJC8_HUMAN	2.3346504091989
PP4R2_HUMAN	1.86842884179613
CRTC1_HUMAN	2.1443531124255264
PRR12_HUMAN	1.98257008260918
RING1_HUMAN	1.6571965139808915
MILK1_HUMAN	2.3481915494629093
PRP16_HUMAN	1.518580786239318
MCM3_HUMAN	3.420089571135709
STK39_HUMAN	1.6653688059093044
HERC1_HUMAN	2.6414861603166297
NFRKB_HUMAN	2.1153446040349304
K22E_HUMAN	1.0697104891688962
SPAS2_HUMAN	2.0166004499098658
CDT1_HUMAN	2.422477977503964
CHD1L_HUMAN	2.387851225630014
RBM27_HUMAN	2.299075970419505
RS21_HUMAN	3.1746642551842688
SRP14_HUMAN	2.481770230111571
NDE1_HUMAN	2.4674617147829934
CPSF7_HUMAN	4.603945627430853
ARHGC_HUMAN	1.9538724812508128
PNISR_HUMAN	2.2002029014346296
PKRI1_HUMAN	1.5133087732824906
TCOF_HUMAN	3.736683906762259
PUS7_HUMAN	1.3082322523829244
B4DY08_HUMAN	3.169092054389516
JIP4_HUMAN	1.4917591670315171
IF2B1_HUMAN	2.599956080556064
SURF2_HUMAN	1.7195083814592058
M3K4_HUMAN	1.626895972338818
RBM5_HUMAN	4.256576053583031
ENY2_HUMAN	2.3601818305414803
GDIR2_HUMAN	2.4674617147829934
TP53B_HUMAN	1.6457504281862554
SLAI2_HUMAN	3.288347923069404
CPIN1_HUMAN	3.5637338388107627
DKC1_HUMAN	2.945843775750084
S12A2_HUMAN	2.812551799348688
WAC_HUMAN	3.911579870736385
UFD1_HUMAN	2.220951883678657
ADDA_HUMAN	1.946549874492993
ZN609_HUMAN	2.215141560511576
KANL3_HUMAN	2.0058521910104714
MEPCE_HUMAN	3.5455679145723744
S12A4_HUMAN	2.4225847452847526
PRC1_HUMAN	1.5349196671674303
ADT2_HUMAN	1.817763786937472
PHF6_HUMAN	1.1217186217864514
LIPA3_HUMAN	3.183154820255894
LA_HUMAN	1.3506311030982134
CFDP1_HUMAN	1.8112602031282
MBB1A_HUMAN	2.3346504091989
ADNP_HUMAN	1.624808828870062
MED13_HUMAN	1.5486616485183236
MMTA2_HUMAN	2.449133822612877
TRIPB_HUMAN	1.980807625515368
ABCE1_HUMAN	2.182981006177341
SPAG5_HUMAN	2.205796891825875
THMS1_HUMAN	1.725959434588072
AKA10_HUMAN	1.4713939308389674
U2AF2_HUMAN	2.956328120758974
HAKAI_HUMAN	2.9486957246323016
MARF1_HUMAN	3.288347923069404
MYCB2_HUMAN	2.1996119453418634
ERIC1_HUMAN	2.21253930016725
GRAP2_HUMAN	3.7299875110275424
TF3C1_HUMAN	2.468551760338201
PCBP2_HUMAN	2.103506410942708
EM55_HUMAN	1.4643853322860894
DCXR_HUMAN	1.8360303172367105
PRSR2_HUMAN	1.7814971839266904
ZN318_HUMAN	1.9608770508360704
CIRBP_HUMAN	2.2075830259238174
STX4_HUMAN	2.036181414263432
EDRF1_HUMAN	3.184729660549928
RB15B_HUMAN	3.2722368623821807
SMBP2_HUMAN	4.17829685567155
CC020_HUMAN	2.776597240080683
C2CD5_HUMAN	1.0153806241700578
OSBL3_HUMAN	4.17829685567155
FLNB_HUMAN	1.1805960753218467
DEFI6_HUMAN	3.076175194305481
PGRC2_HUMAN	2.1996119453418634
HMGN1_HUMAN	1.6242492965600803
TPPC8_HUMAN	1.700239610810821
VRK1_HUMAN	1.7479549372255476
ZC3HD_HUMAN	3.420089571135709
Q9HBD4_HUMAN	4.211317356325475
KI20B_HUMAN	2.0006825998478672
RS30_HUMAN	1.353183075711104
GLYR1_HUMAN	4.302349340291357
FGD6_HUMAN	1.9111872438405773
Z280C_HUMAN	2.041963362578797
PI3R4_HUMAN	1.1479911707216974
F169A_HUMAN	2.067761260554672
LAP2A_HUMAN	3.772763518572416
RAD54_HUMAN	1.593848238666057
RN5A_HUMAN	1.0342089009492177
NOP56_HUMAN	1.9353415006208456
INT12_HUMAN	2.2437355734484297
PLCG1_HUMAN	2.685806242746805
M3K7_HUMAN	3.0379043550731826
LIPB1_HUMAN	2.091196213338113
MOT1_HUMAN	1.8530703410341136
ATAD5_HUMAN	1.020156913567794
TBP_HUMAN	1.353183075711104
CHMP7_HUMAN	1.1686473753412865
HMGB3_HUMAN	1.6758157304570875
JKIP1_HUMAN	2.2002029014346296
DDX20_HUMAN	1.3560062749673367
VP26B_HUMAN	1.879211068366587
UBP2L_HUMAN	3.0832250567178034
GNL1_HUMAN	3.0228260202225354
RL1D1_HUMAN	2.299075970419505
UBR5_HUMAN	2.411329919464377
SSBP3_HUMAN	1.583113191603536
PTN1_HUMAN	4.649058136710953
5NTC_HUMAN	2.299075970419505
FA76B_HUMAN	1.6600823743491555
TBC15_HUMAN	2.798815504047829
SELK_HUMAN	1.1896832592757838
TMOD2_HUMAN	2.2801174402900424
TOP2A_HUMAN	1.9936771130586195
CD5_HUMAN	2.314561515384489
SMG8_HUMAN	1.8359132145762929
ZNRF2_HUMAN	2.6001654139076047
KLF10_HUMAN	2.2022506666900687
ORC3_HUMAN	1.752458052128842
SEM4D_HUMAN	1.373052448049788
MLF2_HUMAN	1.7969334119600464
ZRAB2_HUMAN	2.379460658438463
AT2B1_HUMAN	2.115175057066785
RL37_HUMAN	2.783492042451188
NUSAP_HUMAN	1.4799452133175632
NCOA3_HUMAN	2.1803063070089026
ATP5I_HUMAN	2.274746360801074
NOTC2_HUMAN	1.6440101797346889
LIMA1_HUMAN	2.379460658438463
ACPM_HUMAN	1.7337720933027978
IF4B_HUMAN	3.575353156831956
SMCA5_HUMAN	2.57824121171036
BCLF1_HUMAN	3.182325579091621
WAPL_HUMAN	2.326125572781434
ICMT_HUMAN	1.3797541403764413
CC90B_HUMAN	1.138251826399812
2A5D_HUMAN	4.553439376520597
CLCA_HUMAN	2.683425139797944
STAU1_HUMAN	3.60042961740718
CAF1B_HUMAN	2.299075970419505
TOIP1_HUMAN	2.3346504091989
NPM_HUMAN	4.388776771651659
ABL2_HUMAN	2.1443531124255264
AKT1_HUMAN	2.115205836871803
SCAM3_HUMAN	2.7554518502099064
ELOA1_HUMAN	2.2830773959782498
THIC_HUMAN	3.302267119982475
SMC4_HUMAN	1.8081024380740605
SRSF2_HUMAN	3.7961469536001258
ELAV1_HUMAN	1.394052548400427
HUWE1_HUMAN	2.1091063059644304
SIGIR_HUMAN	1.9517998970839887
MK14_HUMAN	2.453479812351802
G3BP2_HUMAN	3.548553190934899
ELMO1_HUMAN	1.994718445912385
CND1_HUMAN	1.851359296600657
KRI1_HUMAN	1.8476017559348
RLA1_HUMAN	1.7374648056529645
IKZF2_HUMAN	1.9662278530665929
WDFY1_HUMAN	1.4260845252781738
AT133_HUMAN	2.018453559736117
WDR37_HUMAN	2.082037822230754
BIG2_HUMAN	1.5865397631548432
RM38_HUMAN	1.3932332382438075
ARBK2_HUMAN	1.868924803910932
AFF2_HUMAN	1.6363175266233958
RRP12_HUMAN	4.525949613864842
CLAP2_HUMAN	2.108856332351709
NDUA2_HUMAN	1.2487713092174104
A2MG_HUMAN	3.1461775953543336
SNP29_HUMAN	1.6761443608369515
PLPL3_HUMAN	1.3454491641186934
ETV3_HUMAN	1.77357180291106
ZNF22_HUMAN	1.087773389601758
MTMR2_HUMAN	1.4557777149519568
ARI3A_HUMAN	1.4802545717879971
TEX2_HUMAN	2.108856332351709
RPC5_HUMAN	1.305301920685258
SND1_HUMAN	2.0442375783148776
P53_HUMAN	3.986936425830184
SLAF6_HUMAN	1.730185751395917
F110C_HUMAN	1.903661099141827
CE152_HUMAN	1.6035349761331743
SRS11_HUMAN	1.9555751931622785
EPN4_HUMAN	3.7506192770943407
MNX1_HUMAN	1.886486028061935
DBNL_HUMAN	2.5544669526939963
HSF1_HUMAN	2.299075970419505
OSB11_HUMAN	4.152515054060739
DDX3X_HUMAN	3.564645989850563
SP16H_HUMAN	4.066397214904211
PKHO1_HUMAN	2.100598551485609
CENPT_HUMAN	1.851359296600657
MPIP2_HUMAN	1.6653688059093044
H13_HUMAN	3.623421166516008
SNX17_HUMAN	2.041963362578797
XPC_HUMAN	1.3560062749673367
C1TM_HUMAN	1.6427386613060824
TBCC_HUMAN	1.8466997921960728
LCP2_HUMAN	3.991856590152224
RASF1_HUMAN	2.087748673289812
K1C9_HUMAN	1.5133087732824906
NFYA_HUMAN	1.7280478829048984
ATX2L_HUMAN	4.57995222468541
AMRA1_HUMAN	2.764017995653386
CLAP1_HUMAN	3.5455679145723744
RBM39_HUMAN	2.109369906086197
ATN1_HUMAN	1.2582784414396777
ITPR2_HUMAN	2.4674617147829934
DNLI3_HUMAN	1.6810685247034622
SEPT6_HUMAN	2.059677311353709
RD23A_HUMAN	1.1540058558732107
NCOA2_HUMAN	1.8464464252492203
ZCCHV_HUMAN	3.272291398277376
HOMEZ_HUMAN	1.177793827873462
ZBT40_HUMAN	1.865818698576412
TIF1B_HUMAN	1.825741215713324
M3K5_HUMAN	1.7058908923864156
DDX23_HUMAN	2.232268449696564
TULP4_HUMAN	1.709223807269717
CHIP_HUMAN	1.7054933052489143
RRAGD_HUMAN	1.5764779505286213
KPCT_HUMAN	2.135517483801741
KCD15_HUMAN	1.1845998644456244
BD1L1_HUMAN	2.4674617147829934
RCOR3_HUMAN	1.1953538477513326
ZN101_HUMAN	1.948214785106097
LAP2B_HUMAN	3.647766935759595
UBP11_HUMAN	1.8081024380740605
FUND2_HUMAN	2.2761753687407147
RBM6_HUMAN	1.9781680226108629
APC1_HUMAN	1.77357180291106
KAPCB_HUMAN	2.2131654802235623
FBLN1_HUMAN	5.0865083998731
GDIR1_HUMAN	2.374939246474548
SSRG_HUMAN	2.21239672061904
DDX21_HUMAN	2.581918378610299
HNRPK_HUMAN	4.57995222468541
MRT4_HUMAN	1.490566356290414
SODC_HUMAN	1.36453645056204
SENP7_HUMAN	2.1093699848810448
DMAP1_HUMAN	1.311679270968939
NRBF2_HUMAN	1.2546258190074373
ULK1_HUMAN	2.3233691974776733
TPM3_HUMAN	2.599956080556064
K1C16_HUMAN	1.111224601631182
SETD2_HUMAN	3.2722368623821807
ANR17_HUMAN	2.633593043150965
RRP15_HUMAN	1.5057204321829378
RHG19_HUMAN	1.620997837512863
GLPC_HUMAN	1.1880136792145806
NU107_HUMAN	3.196758764445284
NU153_HUMAN	4.111796391926523
UFL1_HUMAN	3.8039477122984495
TPX2_HUMAN	2.379460658438463
RIC8A_HUMAN	3.0923378805912427
TMCO6_HUMAN	5.0865083998731
ESYT1_HUMAN	1.635374493425764
RRN3_HUMAN	1.6316583988139468
AP4B1_HUMAN	2.299075970419505
UBP14_HUMAN	1.4685877289738674
RBM3_HUMAN	4.07578779438785
LAT_HUMAN	1.53103603029474
T2FA_HUMAN	2.299075970419505
SNP23_HUMAN	2.296377216576487
AR6P4_HUMAN	3.661493292298249
TTC4_HUMAN	2.659548924352871
MPRIP_HUMAN	1.670224654391797
GLE1_HUMAN	1.6665869443271135
TBCD1_HUMAN	1.7184496543497303
NCK1_HUMAN	1.041571328726673
PDE4A_HUMAN	2.4003811710852485
OXR1_HUMAN	1.752361310862412
KI13B_HUMAN	1.598223062354585
SHKB1_HUMAN	1.3138920520517516
I2BP2_HUMAN	2.704273981724401
EXOS5_HUMAN	1.155343172185778
CBX5_HUMAN	1.8813181462003392
