YAL001C	0.492109552653
YAL003W	0.260868738616
YAL005C	0.16658691407
YAL011W	0.316114941083
YAL013W	0.341043650428
YAL016W	0.423739507165
YAL017W	0.147046143417
YAL019W	0.280362489974
YAL021C	0.147393840192
YAL022C	0.494779774549
YAL023C	0.281431196996
YAL024C	0.890252115157
YAL025C	0.0476962570919
YAL026C	1.37048950066
YAL029C	0.127777989296
YAL031C	0.872001311483
YAL035W	1.91096286083
YAL038W	1.71406519206
YAL041W	0.654893757473
YAL043C	0.367594721961
YAL047C	0.731530837054
YAL051W	0.145481822266
YAL053W	0.589615474067
YAL056W	0.36914725056
YAR002W	0.521639043604
YAR007C	0.0938944440439
YAR014C	2.97789500336
YAR019C	0.13216677882
YAR042W	0.501617480543
YBL002W	0.238221145521
YBL004W	0.178681630887
YBL007C	1.93738205994
YBL008W	0.142740172116
YBL017C	0.283447708378
YBL024W	0.105275783416
YBL027W	0.215948369734
YBL031W	0.286286591422
YBL032W	0.140778655783
YBL034C	0.64228568306
YBL035C	0.446679711228
YBL037W	0.67446065156
YBL042C	0.348371920167
YBL046W	0.956459509109
YBL047C	2.20469851279
YBL051C	1.40201265915
YBL054W	2.09437183384
YBL058W	0.245659757072
YBL060W	0.43578769602
YBL063W	0.494466814282
YBL066C	0.144960004721
YBL067C	0.392866916231
YBL072C	0.348004621251
YBL084C	0.0877793671951
YBL085W	1.12362254116
YBL086C	0.383275739764
YBL091C	0.539133990335
YBL092W	0.123666196454
YBL097W	0.221690480542
YBL099W	0.210112196494
YBL101C	2.69105671187
YBL103C	0.992976770975
YBL104C	0.362862770067
YBL105C	0.668868077783
YBR001C	0.578650112785
YBR007C	0.277627747659
YBR009C	0.212382570122
YBR011C	0.294076649192
YBR021W	0.517667979253
YBR023C	0.988418489013
YBR028C	0.944304557252
YBR029C	0.380014251045
YBR031W	0.848798181244
YBR038W	0.381947800689
YBR042C	0.406254232591
YBR043C	1.38492275708
YBR048W	0.438825113176
YBR049C	0.225919309225
YBR054W	0.434207878528
YBR059C	1.90954271528
YBR060C	0.292428392887
YBR068C	0.549683471512
YBR069C	0.696439020656
YBR072W	0.534600116703
YBR073W	0.16320329859
YBR074W	0.220967261888
YBR079C	0.656450606305
YBR080C	1.58983259373
YBR081C	0.449323656991
YBR086C	0.758306228435
YBR095C	0.197739606006
YBR098W	0.824417915804
YBR102C	0.806064287469
YBR105C	0.180020521466
YBR106W	0.374622206191
YBR108W	0.816722571001
YBR109C	0.539133990335
YBR112C	0.473029785591
YBR114W	0.280837568612
YBR118W	0.404358194833
YBR121C	0.139076515046
YBR127C	0.494466814282
YBR130C	0.936741573781
YBR133C	0.338651711258
YBR142W	0.0574156124272
YBR143C	0.228356954201
YBR151W	0.227248183781
YBR156C	0.435475496164
YBR157C	0.80050039634
YBR160W	0.192513180425
YBR161W	0.642819625185
YBR172C	1.3426685182
YBR181C	0.205779625574
YBR188C	0.371503105204
YBR189W	0.360195694732
YBR196C	0.293553436749
YBR198C	0.0907179597678
YBR200W	0.23295545735
YBR207W	0.421592586246
YBR211C	0.488572443791
YBR212W	0.456029070526
YBR214W	2.5821663837
YBR215W	0.169144353995
YBR218C	0.2555611589
YBR225W	0.426747808907
YBR235W	1.27889862332
YBR238C	0.155749232678
YBR239C	0.302055788099
YBR245C	0.396802150855
YBR247C	0.50185127379
YBR255W	0.797713937212
YBR270C	1.3888465097
YBR275C	0.415866810523
YBR276C	0.49661573803
YBR279W	0.179285935275
YBR287W	0.842102570547
YBR289W	0.08800587129
YBR290W	0.299435993486
YCL005W	0.957246013602
YCL010C	0.0729975598
YCL011C	0.408277085153
