Uniprot	Prize
Q9BSK4	2.190602317592546
P16520	2.1758198360023036
Q92614	2.1758198360023036
Q92804	2.1531129508902564
Q9NVG8	2.1478379363448914
Q9NW64	2.143900132084614
Q9NWH9	2.143900132084614
P31751	2.143900132084614
Q92747	2.143900132084614
O75533	2.143900132084614
P17544	2.143900132084614
O95169	2.1149459485767177
Q9P0U3	2.1149459485767177
Q9Y5K6	2.1123920250904797
P50750	2.1050594887652343
Q9ULF5	2.1015349060596558
O95644	2.1015349060596558
B7WPE2	2.1006878963086155
Q8ND56	2.1006878963086155
P06400	2.1006878963086155
P15336	2.1001606026103454
P10412	2.0967707438401675
P17844	2.0930040732608233
Q09161	2.0930040732608233
O94782	2.0930040732608233
Q9H000	2.0930040732608233
P18507	2.0930040732608233
Q01518	2.0930040732608233
Q16666	2.0930040732608233
Q15555	2.0930040732608233
Q9Y2W1	2.0930040732608233
O14578	2.0930040732608233
Q9ULR3	2.0930040732608233
Q14978	2.0930040732608233
Q9UJU6	2.0930040732608233
P18615	2.0930040732608233
Q8NFC6	2.0930040732608233
P06748	2.0930040732608233
Q6ZUT1	2.0930040732608233
E9PN89	2.0930040732608233
Q96F86	2.0930040732608233
O94913	2.0930040732608233
Q6UUV9	2.0930040732608233
Q13428	2.0930040732608233
P19338	2.0930040732608233
P62979	2.0930040732608233
O75385	2.0930040732608233
Q9HB90	2.0930040732608233
Q9C0C2	2.0930040732608233
Q92733	2.0930040732608233
Q08117	2.0930040732608233
Q08AE8	2.0930040732608233
Q9ULU4	2.0930040732608233
Q9UPR3	2.0930040732608233
Q15334	2.0930040732608233
E9PGC8	2.0930040732608233
P62753	2.0930040732608233
P22694	2.0930040732608233
O60563	2.0930040732608233
A0A075B6G3	2.0930040732608233
Q86Y91	2.0930040732608233
F8W7T1	2.0930040732608233
Q92797	2.0930040732608233
P38159	2.0930040732608233
P23588	2.0930040732608233
O94964	2.0930040732608233
Q08170	2.0930040732608233
Q14669	2.0930040732608233
Q9Y6G9	2.0930040732608233
Q12872	2.0930040732608233
Q8N6H7	2.0930040732608233
Q99879	2.0930040732608233
O00472	2.0930040732608233
P22626	2.0930040732608233
O43148	2.0930040732608233
Q13769	2.0930040732608233
O76021	2.0930040732608233
A0A087X188	2.0930040732608233
J3QR29	2.0930040732608233
Q15036	2.0930040732608233
Q9H4A3	2.0930040732608233
P35269	2.0930040732608233
Q13151	2.0930040732608233
A0A096LP69	2.0930040732608233
Q15906	2.0930040732608233
Q96IZ7	2.0930040732608233
Q9UPU5	2.091231409713808
Q53HC0	2.091231409713808
Q8N3X1	2.091231409713808
Q9BRD0	2.091231409713808
P61956	2.091231409713808
Q99729	2.091231409713808
O60307	2.091231409713808
E7EQT4	2.091231409713808
Q9NWB6	2.091231409713808
Q86U86	2.091231409713808
Q8WXE0	2.091231409713808
Q8NG31	2.091231409713808
O75182	2.091231409713808
Q15758	2.091231409713808
Q5VT06	2.091231409713808
O94874	2.091231409713808
Q9HBD4	2.08927072000894
P36915	2.08927072000894
Q92854	2.0844344915355797
Q9BWJ5	2.0844344915355797
Q92688	2.081399852781726
O95104	2.0800737634049917
Q8TAQ2	2.077088533872014
O75554	2.074136345050502
Q9NR30	2.074136345050502
Q12888	2.074136345050502
E7ESS2	2.074136345050502
Q9Y250	2.074136345050502
Q92504	2.074136345050502
Q86WB0	2.074136345050502
A1X283	2.074136345050502
Q7Z5R6	2.074136345050502
Q13573	2.074136345050502
Q5VTL8	2.074136345050502
Q99623	2.074136345050502
Q14677	2.074136345050502
Q86V59	2.074136345050502
F5H7W8	2.074136345050502
E7EVA0	2.074136345050502
Q9BVI0	2.074136345050502
O96028	2.074136345050502
P23528	2.074136345050502
P50219	2.074136345050502
Q9HCD5	2.074136345050502
Q12789	2.074136345050502
Q15149	2.074136345050502
Q5W0B1	2.074136345050502
P32519	2.074136345050502
Q8IYW5	2.074136345050502
P49711	2.074136345050502
Q07960	2.074136345050502
P25686	2.074136345050502
Q96ST2	2.074136345050502
P39880	2.074136345050502
H9KVB4	2.074136345050502
Q14980	2.074136345050502
Q9ULW0	2.074136345050502
P62820	2.074136345050502
P35612	2.074136345050502
Q96MU7	2.074136345050502
P56211	2.074136345050502
P42345	2.074136345050502
E9PG73	2.074136345050502
Q9H4L7	2.074136345050502
Q9NPD8	2.074136345050502
P49792	2.071348600578291
P52756	2.071348600578291
Q8NEZ4	2.071348600578291
A0A087WUE4	2.071348600578291
Q9Y3Q8	2.071348600578291
C9JCC6	2.070445474815502
P04264	2.070445474815502
P45973	2.0694380337606084
P29374	2.0694380337606084
O75791	2.0694380337606084
Q86X95	2.0663144760876446
Q8IWB9	2.0662478931084225
P28908	2.0631371175255264
Q9C0K0	2.0630749935929655
Q01433	2.057475184452911
O95429	2.057475184452911
O60271	2.057475184452911
Q13506	2.057475184452911
G5E9I4	2.057475184452911
Q99590	2.057475184452911
Q9UHB6	2.0535292568264225
Q69YQ0	2.0535292568264225
Q16537	2.0535292568264225
P33991	2.047993194426352
Q8IU60	2.047993194426352
Q9NYF8	2.0476353441228383
Q8N163	2.0476353441228383
Q1W6H9	2.0476353441228383
Q8IUC4	2.0476353441228383
Q2M2I8	2.0476353441228383
Q9NZ32	2.0476353441228383
A0A0C4DGT3	2.0476353441228383
P60174	2.044340200248854
P57740	2.0437288702099377
Q9Y2H2	2.0365545220910564
Q9ULT8	2.0365545220910564
Q14155	2.0365545220910564
Q96PY6	2.0365545220910564
A0A075B7F8	2.0258840676012237
Q02790	2.0258840676012237
Q9H1E3	2.0238476248551205
Q8N5I9	2.0236687554426056
O43399	2.0236687554426056
Q8NC56	2.019570825094522
Q13469	2.0194746191491477
Q9NU22	2.016284902581357
Q8ND61	2.016284902581357
Q659C4	2.016284902581357
P20226	2.016284902581357
O76071	2.016284902581357
Q9UII2	2.016284902581357
P42684	2.010141366952317
P20290	2.00962566492642
J3QS41	2.006088800096324
Q8IWZ8	2.0050115390474184
Q6ZSZ6	2.0050115390474184
Q9H4A6	2.0049258993481955
H0YLM1	2.0049258993481955
Q9C0D5	2.003893158665263
Q6WKZ4	2.0015470024603927
P50443	2.0015470024603927
Q68DK7	2.0015470024603927
Q96KB5	2.0015470024603927
Q9NRA8	2.0015470024603927
Q9BUQ8	2.0015470024603927
P26358	2.0015470024603927
Q9NSK0	2.0015470024603927
P38935	2.0000647481974956
Q13111	2.0000647481974956
P37802	2.0000647481974956
O00571	1.9993647345450238
B7ZL14	1.9993647345450238
Q3T8J9	1.9993647345450238
P01106	1.995364993831002
Q13905	1.995364993831002
P09564	1.9952164715454883
P04114	1.9952164715454883
P15169	1.992890123029605
O95453	1.9917206849966782
Q5UIP0	1.9917206849966782
Q8IWX8	1.9917206849966782
Q6KC79	1.9917206849966782
Q9H4E7	1.9917206849966782
Q14C86	1.9917206849966782
O75449	1.991375722886299
Q00325	1.991375722886299
Q15651	1.991375722886299
Q96T51	1.9856617408191701
P51452	1.9782946792900473
Q29RF7	1.9775401751552404
Q9Y2F5	1.9750550166567589
P17483	1.9750550166567589
P60468	1.9691438296706283
P49454	1.9691438296706283
H0YL70	1.9683029334710678
O75396	1.9601876093993842
Q9H582	1.9556137936327183
Q56VL3	1.9486769534370292
Q0ZGT2	1.9481548894726342
Q49AR2	1.9480945422071312
Q14847	1.9480945422071312
Q9UPT8	1.9470950307992143
Q15365	1.944984803261584
Q70CQ4	1.9445373394280647
O75122	1.9434305219033923
Q9BYW2	1.9434305219033923
Q8TDY2	1.9434305219033923
O95218	1.9434305219033923
Q8TF61	1.9434305219033923
Q8N5U6	1.9418115434283743
Q7Z3C6	1.9415669480747135
Q1KMD3	1.9415669480747135
P78371	1.9368901870733062
P78414	1.9368901870733062
F5H0R1	1.9368901870733062
Q15052	1.9368901870733062
P35251	1.9368901870733062
O95071	1.9368901870733062
Q92620	1.9368901870733062
Q9H307	1.9340489974114472
P78527	1.9340489974114472
A0A1B0GV45	1.9340489974114472
P42331	1.9340489974114472
Q92833	1.9340489974114472
Q7Z2Z1	1.9340489974114472
Q7L9B9	1.9340489974114472
Q9UBF8	1.9323419277671952
Q15172	1.9323419277671952
P52292	1.9323419277671952
Q9BXB4	1.9323419277671952
Q8TEK3	1.9301631333073082
V5IRT4	1.9287952975837162
P62328	1.9283777316613235
P56182	1.9271301716229814
A0A0U1RRM6	1.9271301716229814
O75064	1.9271301716229814
O60524	1.9254733389302683
Q3MHD2	1.9254733389302683
Q53F19	1.9217182069478536
P46100	1.9217182069478536
J3KMZ8	1.918483687108067
Q92994	1.9177379301127873
A0A0C4DFX9	1.9177379301127873
Q9H4L4	1.9177379301127873
O75909	1.9177379301127873
Q96QE3	1.9177379301127873
P27708	1.9177379301127873
O15117	1.9177379301127873
Q1ED39	1.9177379301127873
Q92615	1.9177379301127873
Q5SRE5	1.9177379301127873
Q8TF01	1.9134882382668335
Q6VY07	1.9134882382668335
Q8WWQ0	1.9126016199016322
Q5VUA4	1.9126016199016322
A0A0A0MRV0	1.9126016199016322
Q765P7	1.9125880555053754
C9J2V2	1.9125880555053754
Q13112	1.9125880555053754
Q13627	1.9125880555053754
G5E9M7	1.9125880555053754
Q8IZD4	1.9125880555053754
O60504	1.9096467796825596
Q9H410	1.9096467796825596
O00418	1.9096467796825596
O15042	1.9092246320613344
Q15121	1.9068102597006469
O60293	1.9068102597006469
Q8IX90	1.9068102597006469
P49006	1.9064228740215896
Q92794	1.9056028560293767
Q1RMZ1	1.8994200131133057
Q8WUA4	1.8966500978683094
O43290	1.8966500978683094
D6RIF6	1.8928651212222507
Q9BVA0	1.8925827513787215
P49761	1.8925827513787215
Q684P5	1.8833492355924442
I3L0U5	1.8818650852676617
Q8WUM0	1.8818650852676617
A0A140T9T7	1.8755427857898597
Q96PC5	1.8721924141342208
Q96G01	1.8721924141342208
G3V4K3	1.872162332032532
Q9NQL2	1.872162332032532
Q9H019	1.871047222852938
Q6PJT7	1.8690441202601953
Q9Y4B6	1.8690441202601953
O75175	1.8680222366671007
Q9BZZ5	1.856455021578961
P78347	1.8554918125016646
Q96EV8	1.8554918125016646
O43516	1.8554918125016646
Q99442	1.8554918125016646
Q5T5Y3	1.8554918125016646
P08311	1.8553794198461875
P52597	1.8446537391239852
Q8WVC6	1.8446537391239852
Q9NSU2	1.8446537391239852
Q9Y478	1.8446537391239852
P49321	1.8437965826752347
Q9UKS7	1.8432577831038797
P30414	1.8429899049403593
F8W0Q9	1.842425461713465
H0Y4E8	1.842425461713465
Q9NPI6	1.840430126933067
P17152	1.8399900893860353
P08779	1.8399432472278279
A0A087X1R1	1.8380453078961343
Q9H4Z2	1.8359056314622115
Q15025	1.8359056314622115
V9GYM8	1.8359056314622115
Q15596	1.8359056314622115
O60784	1.8359056314622115
P52948	1.8290791644626694
Q8WYQ5	1.827307091291376
Q96EP0	1.825511192580264
Q8WWM7	1.8190036768064894
Q86X53	1.815938469541187
K7ELC2	1.815938469541187
Q96GN5	1.815938469541187
Q7Z7G8	1.8155017134778082
Q5TCZ1	1.8155017134778082
Q15751	1.8155017134778082
O00767	1.8150340171635877
Q9NU19	1.813795383823543
Q13595	1.8134821764910776
P13598	1.8128129802259068
Q8WW12	1.8128129802259068
Q9NR12	1.8128129802259068
P16104	1.8124777079272067
J3KPC5	1.8115344911869387
P12956	1.8115344911869387
A0FGR8	1.8087656672268064
Q9Y6Q9	1.8062115457008978
Q92667	1.8053604267554024
Q9Y2H0	1.8046647169767462
Q9Y519	1.8027453719934066
Q15648	1.8027453719934066
P41002	1.8027453719934066
Q86YV5	1.8027453719934066
Q9NQW6	1.8014868709712135
Q96N16	1.8014868709712135
Q92843	1.80079987861724
Q9Y487	1.7994284332160255
Q96L91	1.7992020816383723
Q9BW61	1.7992020816383723
O60336	1.7992020816383723
P13994	1.796675590645714
Q9BTT6	1.7959113987628283
Q96EY5	1.7940052918727143
P13639	1.7933085596410143
Q9P2R6	1.7933085596410143
P21359	1.7933085596410143
P0C1Z6	1.7933085596410143
Q05519	1.7927955325322298
Q14671	1.7927955325322298
Q9NZ63	1.792232681484061
Q9NRY4	1.792165796529125
Q96RT1	1.7919187298648076
I3L2J0	1.790797470337918
Q9Y385	1.790797470337918
Q99952	1.7867712786372354
P46779	1.7867712786372354
Q13263	1.7867712786372354
C9JQE8	1.7856684494305761
Q9NZN8	1.784613430637171
Q9H910	1.7785735346084073
Q9ULC8	1.778246202637384
Q15003	1.778246202637384
A0A140TA76	1.778246202637384
Q96I23	1.7775522661491632
O75420	1.7757877143324068
Q9NPQ8	1.7741724240357675
O75995	1.7735136278539134
P49750	1.7720618765978158
Q9HC52	1.7720618765978158
Q9Y2D5	1.7693290668469035
Q5SW79	1.7688201117820106
Q9P013	1.7682012671239038
O76031	1.7682012671239038
A6NMQ1	1.7668267820920907
Q6AI39	1.7668267820920907
P42166	1.7668267820920907
O60343	1.7668267820920907
Q8WXX7	1.7668267820920907
P04004	1.766095488973741
P40227	1.7639058211203502
Q96T37	1.7619178688595742
Q9HC62	1.7619178688595742
P60891	1.7604442112214442
Q8IUW5	1.7604442112214442
Q9UK61	1.7595362564644863
Q6P2E9	1.7594791229630506
Q8NI08	1.7594791229630506
Q92610	1.7594791229630506
P23246	1.7594791229630506
A2RRD8	1.7594791229630506
Q9BTA9	1.758477834900746
P19174	1.7536469168550288
Q13085	1.751804598112101
F5GX28	1.7493077191635205
Q96Q15	1.7493077191635205
P62701	1.7447763945422439
Q9P275	1.7447763945422439
Q8TBC3	1.7447763945422439
O14974	1.743972249080854
A0A1B0GVL4	1.742103640394029
Q9NXR1	1.7347057683454494
Q13185	1.7319626633555625
Q14739	1.7319626633555625
P40855	1.73138503423839
A6NIW2	1.7299577009918496
P16333	1.7299577009918496
Q8TDY4	1.7299577009918496
Q96SK2	1.7299577009918496
Q12830	1.7299577009918496
Q9Y2X7	1.7293642143059378
Q92900	1.7277438934967138
Q6ZV73	1.7265598328201814
O75781	1.7258711686866488
Q8N6T3	1.720045341334363
Q8TBB5	1.720045341334363
Q9NQS7	1.7192877172491672
A0A0C4DGZ1	1.7192877172491672
Q04637	1.7184322502679668
Q15056	1.7175906577542075
P51587	1.7141251254542167
G3XAN8	1.7092399321618308
Q15051	1.7092399321618308
Q9Y3D0	1.7092399321618308
Q9H299	1.7092399321618308
Q3KQU3	1.7092399321618308
Q9BQ61	1.7092399321618308
Q13242	1.708078531435652
Q8IWI9	1.708078531435652
Q9UKM9	1.708078531435652
Q9NWZ5	1.708078531435652
R4GMX8	1.708078531435652
Q9BZ95	1.7029043597981222
Q9NQX3	1.7000852357484855
Q5VT52	1.7000852357484855
P04053	1.6966551417840128
Q9H1A4	1.694898972781371
O43583	1.694898972781371
O43166	1.6919854649545685
P50991	1.690617938729064
O43896	1.6901698599848274
Q8IXT5	1.6901698599848274
Q9H8V3	1.6887372992977963
O75362	1.6887372992977963
Q8TB72	1.6875846134034342
Q58A45	1.6869718435986873
P04921	1.6862254152495715
Q9UPR0	1.6831225762746254
P46109	1.6818237841265362
Q14011	1.681141112634762
P30291	1.6804466318356368
O95758	1.6800357982877165
P29084	1.679223063064028
Q86W56	1.679223063064028
Q8TC07	1.6772080389536994
Q3ZAQ7	1.6772080389536994
Q9H6L4	1.6772080389536994
O43572	1.6772080389536994
P08651	1.6772080389536994
P51003	1.6772080389536994
A0A087WZV0	1.6771463933324673
X6R7X0	1.6771463933324673
A0A1B0GTW1	1.6771463933324673
Q9C0B0	1.6771463933324673
Q9BQF6	1.6771463933324673
O95747	1.6753615114019746
Q7Z7A4	1.6710146392964595
Q07666	1.6710146392964595
Q96DV4	1.6708431432717923
Q2TAZ0	1.6705720140133289
Q13435	1.6698092197126806
P98171	1.668670898676557
Q8NBZ0	1.6643778204226511
P02686	1.6643778204226511
P49585	1.6642517673671389
Q8IWS0	1.663274744014383
Q86XK3	1.663274744014383
Q4LE39	1.663274744014383
P47974	1.663274744014383
P50747	1.663274744014383
O75717	1.663274744014383
Q96D15	1.6619734426235804
Q32MZ4	1.6599301052774391
P29590	1.6564200532197444
Q96C90	1.6556264804570962
Q6DKI7	1.6556264804570962
Q13247	1.6556264804570962
Q9HBM6	1.6529959642169378
Q7LBC6	1.6527500850207928
O15014	1.651172937797034
O94761	1.6502214136897413
P27815	1.6502214136897413
P16402	1.648748413464311
J3KNL6	1.648748413464311
B4DY08	1.648748413464311
Q96DF8	1.6446227191770557
B9EGE7	1.6446227191770557
Q99549	1.6446227191770557
Q6ZNJ1	1.64269992345517
Q9Y2U5	1.6367104797579248
Q14151	1.6358338110561552
P35236	1.6349593665241
Q12979	1.6342311178769553
A0A0B4J2E5	1.6330199652404895
Q96HA1	1.6324656025906694
Q9NWQ8	1.6323040840368876
Q9H9P5	1.630771279510544
O14874	1.63058881341464
P28749	1.63058881341464
J3QQJ0	1.6283890950707012
O75475	1.6252713233319813
Q8NCN4	1.6251812799886058
Q9ULL5	1.6251812799886058
Q8IYH5	1.6251812799886058
Q9HCH0	1.6251812799886058
Q01167	1.6250089821690419
P63313	1.6233665304783438
Q9Y383	1.6231317053084644
Q9Y314	1.6231317053084644
Q8N999	1.622993700947562
P63272	1.6203457919362008
Q96MF7	1.618118054418137
Q7L2E3	1.6168480219685337
Q9GZT9	1.6148543100728276
Q8NDD1	1.6139697076023776
Q13422	1.6139697076023776
P48651	1.6139697076023776
Q9BXW9	1.6112666294310674
Q7KYR7	1.6103938633737793
Q13370	1.6098048778662417
O60516	1.6088986679139607
Q86UK7	1.6066377596960149
P08670	1.6047294192141037
Q15185	1.6039075099523328
Q76FK4	1.6039075099523328
A0A5E8	1.6039075099523328
P29966	1.6016262103462995
Q7Z589	1.6011078030337265
Q15363	1.6010646244535887
Q9NPG3	1.6010646244535887
P17181	1.6004867491643342
Q86UE8	1.6004867491643342
Q53HL2	1.5987537264652705
A4D2B0	1.596365603301689
Q86YS7	1.5943590497400983
Q68DH5	1.593257221651549
Q9NYA4	1.5867062539232415
A8K727	1.5867062539232415
Q14699	1.5867062539232415
Q96GE4	1.5863495754611554
B5MCU0	1.5863495754611554
O60333	1.5863495754611554
Q8WWW0	1.5860233224503295
Q9UHB7	1.5860233224503295
Q14188	1.5846150343713412
Q8NI27	1.5846150343713412
P31483	1.5838005455677517
J3KN59	1.5838005455677517
Q6P3S6	1.5836658366009204
A0A0J9YWL0	1.5774447536145375
Q8WVC0	1.576851257996113
O14908	1.5764803833226009
Q7Z5L9	1.5758455443241544
Q6NW29	1.5752653922867537
O15021	1.574150295475778
Q66K74	1.5697896741692845
Q7Z569	1.5621456637620745
P55201	1.56134495346787
Q14149	1.5597182751399448
Q5T4S7	1.5593568988240107
Q9Y2Y9	1.5593568988240107
Q9HCE1	1.5587155374692414
P49757	1.5583262707564272
Q9BUJ2	1.5576469662179702
Q6P6C2	1.5576469662179702
I1E4Y6	1.5563025972301816
O43295	1.5563025972301816
P60709	1.5532291664357984
H7C494	1.5532291664357984
Q9UKL0	1.5532291664357984
Q9UQR0	1.5532291664357984
Q99856	1.5532291664357984
Q9Y6R0	1.5532291664357984
O95475	1.5532291664357984
J3KPH8	1.5532291664357984
Q96II8	1.5532291664357984
Q99640	1.551636854535616
E7ERS3	1.551636854535616
P42858	1.551636854535616
Q9UBP0	1.551511002861387
Q14498	1.551511002861387
Q9NTM9	1.549335131113205
Q9UPX8	1.548481314803169
Q01196	1.5467490697478377
Q8WUQ7	1.5440115965137435
Q9NRQ5	1.5425987598831323
Q15058	1.5421741826769928
P17096	1.5414008330832916
P23396	1.540974297289215
Q9Y2Z0	1.5374294639604158
Q9Y6I3	1.5348290417612744
H7C2Q8	1.53334867204404
Q8ND82	1.5317923423127608
Q96BY7	1.531236041614951
Q9Y3B9	1.5309785666497355
Q9Y4A5	1.5309785666497355
P18065	1.530585166912765
P42766	1.530585166912765
Q9H0E3	1.5299457846891635
O00139	1.5291933019566997
Q13057	1.5278819476884984
Q3V6T2	1.5254789263504844
Q96I24	1.525285823427137
Q86W92	1.5236636199942113
Q5SQI0	1.5233702471669925
O60496	1.5228442562900213
D3DQV9	1.5219216082275395
O95674	1.5218374717742686
P15822	1.5218374717742686
Q8WUH2	1.5188433749477945
Q9H6H4	1.5153527618285414
Q92888	1.5151231030186687
A0A0J9YYD9	1.5151231030186687
Q9BRL6	1.5126987508397534
Q9UKJ3	1.5095282736803597
O00716	1.506703214168738
P12270	1.506703214168738
P54278	1.5004501242853205
Q8WVZ9	1.5001236856081273
O15054	1.4991713079622904
Q96N67	1.4991713079622904
Q27J81	1.4991713079622904
P0C7P0	1.4989888127394957
Q96PN7	1.4986862331154844
Q9NYP9	1.4986862331154844
H3BQL3	1.4986382961231692
X6RLX0	1.4986382961231692
Q16186	1.4986382961231692
Q9UG63	1.4981130172751098
O95239	1.4962166717747136
P56589	1.4938112941438515
Q14103	1.4937444379141032
Q53QZ3	1.4927819189940181
Q15776	1.4917764239854727
Q9BW19	1.4917764239854727
Q9UPU7	1.4917764239854727
O15534	1.487264621286407
P82094	1.4844341997257489
A0A0G2JNZ2	1.4831620582394198
O60664	1.481077721531142
Q01082	1.4805861772647626
Q969R8	1.4802199220669037
A0A0U1RRH7	1.4787436390436959
Q68E01	1.47704849491289
A0A024R4E5	1.4744322137737034
E9PJ55	1.4741661518581652
O96013	1.4733488915683695
Q96JM7	1.4664663535517246
Q14684	1.4659087622757931
Q15181	1.4651206340344076
Q5JSZ5	1.4621020210862232
P00519	1.4600214671135892
O43861	1.4595842003311976
Q14807	1.4594594113221078
Q9H6A9	1.4576375808977051
Q92922	1.4576375808977051
Q2NKX9	1.4576375808977051
P49915	1.4574508741014023
J3KPF0	1.4570838456002475
Q92685	1.4569641682536811
P20963	1.4562735899353614
Q8WXG6	1.4557951070801385
Q8N1F7	1.4506568843932597
Q6ZU65	1.4452368742932706
Q8WWW8	1.442454989839013
Q96NY9	1.4371602289363223
P16455	1.43648719255985
Q8TF74	1.43648719255985
Q9BVC5	1.43648719255985
Q96F46	1.436131077602721
Q86YE8	1.4357694665997545
C9J7T7	1.4332804246591733
P14921	1.432391983160914
P28066	1.432391983160914
Q9H496	1.4315219662451901
O75410	1.4274553490164978
P07766	1.427020517513147
P17480	1.4265158906429753
Q2KHR2	1.4245729184327016
Q9Y388	1.4221072948726288
Q9Y3S2	1.4203653481358378
Q12968	1.4200481489287842
Q6P3S1	1.4200481489287842
A0A0C4DFM7	1.417786476091088
Q9NQT8	1.4170719101299225
O43439	1.4170719101299225
Q9ULH0	1.4170719101299225
Q7Z422	1.4167301823964789
Q9Y248	1.4141155725530052
Q9UIG0	1.4141155725530052
A0A0A0MRR7	1.414114809254499
Q9Y2V2	1.4140634399725864
Q9UJF2	1.4140634399725864
Q14693	1.4139384363862562
P06127	1.4134962460604465
Q8N488	1.4130726650170602
H7BZJ3	1.4079714054211705
Q7KZF4	1.4077462420892584
Q9UHD8	1.4077462420892584
P11387	1.407165160730768
P22314	1.4055026873551135
Q9H2Y7	1.404278512299156
O94888	1.4027498920199606
Q9BWT3	1.4012255401070186
P17275	1.398338110192834
Q14839	1.398338110192834
P49768	1.395522566349015
M0QXA7	1.3954546462122825
Q9UNE7	1.3951713002688575
G5EA09	1.3945555670580567
P42025	1.3929551436380987
Q9NRH2	1.386059858172826
A0A0A0MTC5	1.3857922789405945
P46379	1.381734440271269
F5H8D7	1.381311096353027
Q8NF99	1.3790844369432247
Q9Y3X0	1.3790844369432247
Q86XN7	1.3790708641788674
O95466	1.378708531371345
Q15027	1.378708531371345
Q96T58	1.3740579455411406
Q02078	1.372105870811973
Q9Y2K7	1.372105870811973
Q86TB9	1.372105870811973
Q9HB21	1.370439810950772
B4E0Y9	1.3650013905568215
B1AM27	1.3638978446465078
Q86U70	1.3638978446465078
O15355	1.3638978446465078
P53801	1.3626210124844773
Q96T23	1.3597869554337407
Q14814	1.3556876285013741
E9PNT2	1.3510999693925114
Q9UNN5	1.3507891200859456
O75132	1.3462298959658738
O43491	1.3459376771082727
Q9Y3P9	1.3459376771082727
Q5T6F2	1.3459376771082727
O14639	1.3459376771082727
